datetime,results,news_text,text
2022-06-24 18:15:43.315127,62703,"{2.8681294918060303,1.8241573572158813,2.696307897567749,3.100527763366699}",イオン傘下で中核企業のイオンリテールが新型コロナウイルス禍からの事業の立て直しを急いでいる。2021年からは接客の専門家を各店舗で数人ずつ選び、販売力を高め、ノウハウの伝承を進めている。その一翼を担うのがイオンスタイル白山（石川県白山市）の喜多志津香さんだ。パート従業員から正社員となり、販売現場で顧客に寄り添う接客を心がける。
2022-06-24 18:15:43.315127,62704,"{2.90751576423645,1.884145736694336,2.672119379043579,3.3789565563201904}",データを外部に販売する企業が増えているが、その前に事業主体者が直接取得する「ファーストパーティーデータ」の充実に力を注ぐ企業もある。これまで主に飛行機に搭乗すると顧客に付与されていた「マイル」を利活用できる場を増やし、得られたデータを使って顧客の満足度のさらなる向上を狙う全日本空輸（ANA）は、その1社だ。マイルの価値を高める同社の狙いと施策を追った。ANAはこれまで飛行機で旅客や貨物を運ぶ「...
2022-06-24 18:15:43.315127,62705,"{2.3006887435913086,1.9480561017990112,2.357607841491699,2.6116743087768555}",報道機関やメディアに向けてニュースを送るもの。こんなプレスリリースの概念が今、変わりつつある。「大きな変化は2つある」。そう語るのは、広報・PRを密接に組み合わせたマーケティング戦略を推進する井上戦略PRコンサルティング事務所（東京・渋谷）代表の井上岳久氏。その2つとは、プレスリリース自体の「役割の変化」と、それをつくり送り出す「組織の変化」だ。まず1つ目の役割の変化について。「もちろん、...
2022-06-24 18:15:43.315127,62706,"{3.35811185836792,1.7150466442108154,3.032195568084717,3.3004353046417236}",建設資材を中心に高機能な金属素材の採用事例が増えている。寺院の瓦や下水処理施設などで従来品から置き換わっているのがチタンやステンレス鋼だ。強度や耐食性に優れており更新頻度を減らせるため、中長期で維持管理費を抑えられる。意匠性の高い製品も出ており、従来品より割高であっても余りある利点が採用につながっている。「本物の瓦みたい」「屋根瓦を替えていないかのようだ」。2021年10月、徳川将軍家の菩提寺...
2022-06-24 18:15:43.315127,62707,"{1.9636328220367432,2.655454397201538,3.112029790878296,1.849967360496521}",契約数を追って価格競争を繰り広げてきた電力小売会社が転換点を迎えている。新電力のLooop（ループ、東京・台東）は燃料高を受け、6月に一般家庭向けの電気料金を6～20%値上げした。7月からは企業向けの高圧と特別高圧の電気も契約の大半を順次廃止し事業を縮小する。中村創一郎社長に今後の成長戦略を聞いた。――新電力の撤退や事業縮小が相次いでいます。「事業環境は厳しい状況だ。燃料高で発電コストが上昇...
2022-06-24 18:15:43.315127,62708,"{3.2722890377044678,1.6731607913970947,2.885160207748413,3.439573049545288}",若い女性の新しいレジャーとしてゴルフが人気を集めている。プレーだけでなく、コース上で「インスタ映え」するファッションも楽しみだ。こうしたゴルフ女子にアパレル各社も注目。かつてギャル文化をけん引した「セシルマクビー」など50以上のブランドが新たに名乗りを上げた。百貨店も関連衣料の取り扱いを増やしている。「ゴルフにいったらまずインスタ」――。都内在住の会社員の小林佳奈さん（27）はコロナ感染が広...
2022-06-24 18:15:43.315127,62709,"{1.8351025581359863,2.3991003036499023,2.5521087646484375,1.9830695390701294}",長期経営は現在にこだわる人からすれば、非常識に見えることがある。短期的な物の見方であればあるほど常識的に感じるものなので、それは仕方ないことだ。ただ、短期経営から脱却できない人は、正確には長期で物事を見ていないわけではない。見えているのに、常識のベールを自らかけて見えないふりをしたり、長期利益のために手を打つべきことを途中で投げ出したりする。そこにはいろいろな理由があるだろうが、究極的には経...
2022-06-24 18:15:43.315127,62710,"{3.3656392097473145,1.89448082447052,3.14011287689209,3.6044116020202637}",NECが情報経営イノベーション専門職大学（iU、東京・墨田）と連携し、仮想現実（VR）を使った新しい授業の仕組み作りに乗り出している。VRゴーグルやウエアラブルデバイスを活用することで従来は把握しにくかった学生の細かなデータを取得し、指導に役立てる実証実験を行っている。IT（情報技術）を駆使して学びの質を高める。実証実験は3月に同大学で実施した。iUの学生と教員が参加し、学生が主体的に取り組む...
2022-06-24 18:15:43.315127,62711,"{3.3128252029418945,1.9700480699539185,3.1249470710754395,3.635684013366699}",エンジン車でも温暖化ガスの排出を減らす取り組みが進んできた。日産自動車は廃棄食品や木材チップからつくるバイオ燃料を自動車レースで使い、エンジン開発に生かす。マツダもバイオ由来のディーゼル燃料を活用する。欧州を中心に電気自動車（EV）シフトが進む一方、電力供給が不足する懸念もある。カーボンニュートラル達成へ向けた選択肢の一つとして広がりそうだ。「レースで蓄積したノウハウをエンジン開発などに生かす...
2022-06-24 18:15:43.315127,62712,"{2.1676859855651855,3.0151796340942383,2.9108083248138428,2.317668914794922}",ウクライナ侵攻により参院選は防衛政策の転換を問う選挙となった。与野党の議論は防衛費を欧州並みの国内総生産（GDP）比2%に増やすかに集まる。日本の防衛費は科学技術予算をあまり投じず海外と比べて範囲が狭い。規模だけでなく、どこにお金を投じるかが重要となる。2022年度当初予算の防衛費は5.4兆円とGDP比で0.96%にとどまる。1976年に三木内閣が「1%」の枠を設けてから半世紀近く、目安が維持...
2022-06-24 18:15:43.315127,62713,"{2.242666721343994,2.0798227787017822,3.0337533950805664,2.8170721530914307}",関西電力が宮城県と山形県の県境にある蔵王連峰で計画している風力発電所建設について、地元で波紋が広がっている。再生可能エネルギーとして注目が集まる陸上風力発電は東北でも多くの計画があるが、景観への影響や森林伐採など地元の懸念は根強い。地元住民としっかり向き合い対話する重要性が増している。関電は「川崎ウィンドファーム事業」として、環境影響評価（アセスメント）の一環として、5月末に計画段階の環境配慮...
2022-06-24 18:15:43.315127,62714,"{1.8014955520629883,3.645841598510742,3.0603761672973633,2.2364065647125244}",【ロンドン=佐竹実】英国の人口の大半を占めるイングランドで新型コロナウイルスの規制が解除されてから24日で4カ月がたった。人々はマスクなしの生活に戻り、爆発的な流行はいまのところ起きていない。米国が入国前の陰性証明を廃止するなど、コロナとの共生路線では各国が英国に続く。いまだ国境を開ききれない日本との違いが際立っている。ロンドンのO2アリーナで23日に開かれた、米歌手ダイアナ・ロスさん（78）のコンサート。約2万人の観客の多くは年配だがノーマスクで、往年の名曲をともに歌い、踊って熱狂した。入場にはワクチン証明も必要なく、コロナ前と同じ光景だ。「我々はコロナとの共生を学びながら、このウイルスが無くなることはないとはっきり認識する必要がある」（ジャビド保健相）として英政府が規制を解除してから4カ月。マスクをする人はごく少数派になったが、感染の急拡大は起きていない。検査で陽性になっても報告する義務はないため実際の感染者は統計の数字よりも多いとみられるが、風邪と同じような位置づけとして受け止められている。病欠が増えて社会が回らなくなる事態にも今のところなっていない。むしろ、急回復した旅行需要に航空会社の人員確保が追いつかず、フライトがキャンセルになったり空港が混乱したりすることが問題となっている。コロナ禍を経て在宅勤務を希望する人が増えたほか、採用できたとしても空港スタッフは訓練などに時間がかかることもあり、混乱の解消には時間がかかりそうだ。英政府がコロナ規制を解除したのは、変異型「オミクロン型」の流行で重症化率が下がったためだ。欧米諸国は手探りながらもコロナとの共生で英国に続く。米国は12日から、入国前の陰性証明の提示を不要とした。米疾病対策センター（CDC）は国内でワクチンや治療薬が普及し、重症化や死亡のリスクが下がったことを受けて「流行が新たな段階に入った」との認識を示した。ニューヨーク市の劇場街ブロードウェーは7月から観客のマスク着用義務を解除する。アジアも同様だ。タイは7月から外国人の事前申請手続きをなくし、ワクチン接種証明書か渡航前検査の陰性証明書を提示すれば入国できるようにする。マスク着用義務も解除する。パンデミック（世界的大流行）が終わったわけではないが、重症化率などのデータを見ながら通常に近づけようとしている。一方で感染者数を重視する日本は、いまだに水際規制を続けている。6月から緩和したものの、1日の入国制限は2万人とコロナ前の7分の1程度にすぎない。科学的な知見に基づかずに長期間外国人を拒み続けることのマイナス面は小さくない。世界の航空会社が加盟する国際航空運送協会（IATA）によると、国境封鎖の効果は感染のピークを数日遅らせるだけだった。世界保健機関（WHO）もかねて、国境を閉じずに経済を回しながら感染対策をすべきだと主張している。IATAのウィリー・ウォルシュ事務総長は「（各国の）政府は何のプランも持たず、オミクロン型にも過剰反応した」と批判している。
2022-06-24 18:15:43.315127,62715,"{2.748804807662964,2.210097551345825,2.5740182399749756,3.2996551990509033}",【NQNロンドン=菊池亜矢】24日のフランクフルト株式市場でドイツ株価指数（DAX）は3日ぶりに大幅に反発した。前日に比べ205.54ポイント（1.59%）高の1万3118.13で終えた。24日のアジアと米国の株高で買い安心感が広がった。前日に約3カ月ぶりの安値で終えていたため、短期的な戻りを期待する買いも入り、幅広いセクターの銘柄が買われた。欧州主要600社の株価指数であるストックス600は前日に比べ2.62%高だった。
2022-06-24 18:15:43.315127,62716,"{2.832961082458496,2.1699259281158447,2.6722238063812256,3.6499381065368652}",【NQNロンドン=菊池亜矢】24日のロンドン株式市場で、FTSE100種総合株価指数は3日ぶりに大幅に反発した。前日に比べ188.36ポイント（2.68%）高の7208.81で引けた。24日のアジアと米国の株高で投資家心理が上向き、引けにかけて上げ幅を拡大した。医薬品株や飲料、食品、たばこ株など景気に業績が左右されにくいディフェンシブ株が買われ、原油安一服でエネルギー株が買い直された。
2022-06-24 18:15:43.315127,62717,"{2.1160407066345215,2.6468794345855713,2.3853988647460938,2.2944724559783936}",【NQNロンドン=菊池亜矢】24日のロンドン外国為替市場でユーロは対ドルで上昇し、英国時間16時時点は1ユーロ=1.0540～50ドルと、前日の同時点に比べ0.0020ドルのユーロ高・ドル安で推移している。欧州株高を背景に市場参加者が運用リスクを取る姿勢を積極化し、ユーロ買い・ドル売りが優勢となっている。もっとも、欧州経済の先行きを警戒したユーロ売り・ドル買いも出て、ユーロの上値は重い。Ifo経済研究所が24日発表した6月の独企業景況感指数は前月から低下し、市場予想も下回った。前日の6月のユーロ圏購買担当者景気指数（PMI、速報値）の悪化や、ガス供給の不足懸念はくすぶったままで、ユーロの上げ幅は限られた。円は対ユーロで下落し、英国時間16時時点は1ユーロ=142円50～60銭と前日の同時点に比べ90銭の円安・ユーロ高で推移している。英ポンドは対ドルで上昇し、英国時間16時時点は1ポンド=1.2280～90ドルと前日の同時点に比べ0.0010ドルのポンド高・ドル安で推移している。投資家の過度なリスク回避姿勢が和らぎ、ポンド買い・ドル売りが優勢となっている。
2022-06-24 18:15:43.315127,62718,"{3.0453052520751953,1.6815537214279175,2.475963592529297,2.42393159866333}",【ブダペスト=共同】水泳の世界選手権第7日は24日、ブダペストで行われ、アーティスティックスイミング（AS）のチーム・フリールーティン（FR）決勝で日本（藤井、比嘉、木島、佐藤友、鈴木、柳沢、安永、吉田萌）が93.1333点で銅メダルを獲得した。今大会のASで日本のメダルは6個目で、過去最多に並んだ。混合デュエットFR予選で、テクニカルルーティン（TR）銀メダルの佐藤友花、佐藤陽太郎組（ジョイフルアスレティックク）は88.9000点の2位で25日の決勝に進んだ。競泳予選で女子は50メートル平泳ぎの青木玲緒樹（ミズノ）が30秒80の全体12位で準決勝に進んだ。50メートル自由形の大本里佳（ANA）は18位で敗退した。男子50メートル背泳ぎの入江陵介（イトマン東進）は8位通過したが、25日の男子400メートルメドレーリレーに集中するため、準決勝は棄権した。
2022-06-24 18:15:43.315127,62719,"{2.5080173015594482,2.2694740295410156,2.592153787612915,2.4594104290008545}",【NQNロンドン=菊池亜矢】24日の欧州国債市場で、指標銘柄であるドイツ連邦債10年物の利回りは英国時間16時時点で、前日の同時点と比べ0.035%高い（価格は安い）1.458%で取引されている。欧州の主要株価指数の上昇で、相対的に安全資産とされるドイツ国債に売りが出た。前日に債券相場が大幅高となっていたため、持ち高調整の売りも出やすかった。英国の10年債利回りも上昇し、英国時間16時時点は、前日の同時点より0.052%高い2.341%で推移している。
2022-06-25 18:15:28.043323,62805,"{3.387507915496826,1.8254772424697876,2.550615072250366,2.922438144683838}",外国人留学生と日本人学生が共に生活する寮「京都国際学生の家」（京都市左京区）の意義や魅力を伝える催しが２５日、同区の京都大学楽友会館で開か…
2022-06-25 18:15:28.043323,62806,"{1.384194016456604,4.022078514099121,3.7226357460021973,1.7435874938964844}",京都府と京都市は２５日、新型コロナウイルスに感染した１人が死亡し、１０歳未満から９０歳以上の３３９人が新たに感染したと発表した。府内の死者…
2022-06-25 18:15:28.043323,62807,"{1.8981895446777344,3.139702320098877,3.044107675552368,1.9924392700195312}",外国企業などが発行する人民元建て債券（パンダ債）の発行が急減している。今年6月までの発行額は79億元（約1600億円）と、前年同期（159億元）から半減した。「ゼロコロナ」政策で中国経済の先行きへの警戒が強まり、外国企業が設備投資などに慎重になっているためだ。米欧と中国の関係悪化が投資意欲を低下させている可能性もある。金融情報会社リフィニティブのデータからパンダ債の発行額（発行体の所在地が香港...
2022-06-25 18:15:28.043323,62808,"{2.3974344730377197,2.327848196029663,2.4394750595092773,2.5403237342834473}",与野党の党首は25日、参院選の公示後初の週末を迎え、各地で支持を訴えた。22日の公示日から4日間の序盤戦の訪問先からは各党の戦略が透ける。岸田文雄首相（自民党総裁）は25日、甲府市で街頭演説し「暮らしを守るため全力で物価対策を進めていく」と述べた。序盤戦はこの日訪れた山梨など改選定数1の「1人区」の5つで街頭演説した。26～30日まで欧州訪問で日本を離れるため優先すべき接戦区を選別した。...
2022-06-25 18:15:28.043323,62809,"{2.3622679710388184,3.312812089920044,3.255922794342041,2.573136806488037}",東京都交通局は25日未明、都営地下鉄が走行中に大規模な停電が発生したと想定する訓練を報道公開した。新宿線の西大島―大島（江東区）を車両が走行中に給電を一時停止させ、非常用の電力貯蔵設備から給電を再開して駅まで走行させた。実際の営業線を使用してのこうした訓練は初めて。交通局は2020年、新宿線に電気を送る変電所に電力貯蔵設備を導入。電車がブレーキをかけた際に発生する回生電力を貯蔵し、停電時に非常用電源として活用する態勢を整えてきた。この日の訓練では給電が停止すると、車内は一部の照明を残し真っ暗に。スマートフォンなど電波を発する電子機器類も一時使えない状態になった。変電所の電力貯蔵設備から供給が再開され、車内の照明は再び点灯して電子機器も復活した。車両は時速15キロメートルで走行を再開して大島駅ホームに到着し、乗客役の職員らが手動でホームドアを押し開けて地上へと避難した。地震などの災害や電力需給の逼迫などで大規模な停電リスクは現実味を帯びている。電力貯蔵設備を活用した事例は今のところないといい、他路線への導入は今後の検証結果を踏まえて検討する構えだ。
2022-06-25 18:15:28.043323,62810,"{2.7605533599853516,2.0606398582458496,2.2199714183807373,2.2528467178344727}",【横浜M 4-0 柏】横浜Mは球際の競り合いや攻守の切り替えで圧倒し、完勝した。背後を狙われた序盤をしのぐと、前半17分に西村が先制し、レオセアラの2ゴールなど計4点を決めてゲームを支配した。柏は球を奪ってもつなげず、好機が少なかった。【広島 3-1 福岡】広島が3得点で快勝した。前半28分にベンカリファのパスに満田が右足を振り抜いて先制。1-1の後半32分にドウグラスがループシュートを放って勝ち越し、9分後にはPKを決めた。福岡は前半37分の渡の1点にとどまった。【川崎 1-1 磐田】磐田は0-1の後半40分に右CKを伊藤が頭で流し込んで追いついた。前半は劣勢だったが、後半に途中出場した金子らが攻撃を活性化させた。川崎は前半33分に山根が先制したが、追加点を逃し、後半に息切れした。〔共同〕
2022-06-25 18:15:28.043323,62811,"{3.039971351623535,1.9492112398147583,2.7682745456695557,2.571653366088867}",顔ぶれが様変わりした日本代表の実質的な今季初戦。ひときわ注目されたのが5年ぶりに桜のジャージーに袖を通したSO山沢だった。後半12分、敵味方の間を目まぐるしく行き交ったボールが山沢のもとへやって来た。目の前に相手がいたがためらわない。小さいモーションから左足のキック。背走する選手の後方に落ちたボールは転がってラインを割った。陣地を約50メートル回復する好プレー。スペースを見抜く目とボールの回転...
2022-06-25 18:15:28.043323,62812,"{2.826505661010742,1.8315106630325317,2.456953287124634,2.2703020572662354}",柔道のグランドスラム・ウランバートル大会第2日は25日、ウランバートルで男女計4階級が行われ、男子81キロ級で東京五輪金メダルの永瀬貴規（旭化成）は3位だった。準々決勝で韓国選手に優勢で敗れ、敗者復活戦を制して臨んだロシア選手との3位決定戦は一本勝ちした。世界選手権（10月・タシケント）同級代表の永瀬は五輪後で初の国際大会。女子は63キロ級の鍋倉那美（了徳寺大職）が決勝でイスラエル選手に優勢勝ちして優勝。70キロ級で昨年世界選手権2位の大野陽子（コマツ）は東京五輪3位でロシアのマディナ・タイマゾワとの決勝で一本負けした。ウクライナに侵攻したロシア選手は、国旗や国歌を使用できない中立的立場で参加している。男子90キロ級に日本勢は出場していない。大会は2024年パリ五輪出場権獲得の基準となる世界ランキングのポイント対象。〔共同〕
2022-06-25 18:15:28.043323,62813,"{3.000483512878418,2.3300745487213135,3.1516590118408203,2.672318458557129}",自治体がハラスメント防止条例を制定する動きが広がっている。地方議員や職員らのセクハラ・パワハラ被害をなくすため、相談窓口の設置や加害行為への注意・勧告などを規定している。15市区町が導入したのに続き、6月21日には福岡県が都道府県で初めて制定した。女性が立候補しやすい環境づくりにもつながりそうだ。（日経グローカル438号に詳報）地方自治研究機構（東京・中央）によると、東京都狛江市が2018年に...
2022-06-25 18:15:28.043323,62814,"{1.748884916305542,2.9441845417022705,3.0628390312194824,1.6491637229919434}",国内企業の新規株式公開（IPO）が急減している。2022年1～6月の件数見込みは前年同期から3割減少し、リーマン・ショック以来の落ち込み幅になった。米国の利上げやウクライナ危機で投資マネーの勢いが弱まり、IT（情報技術）関連などの上場にブレーキがかかっている。昨年は活況だったIPOに変調の兆しが出ている。23日時点で集計した。現時点の見通しで37社と前年同期（53社）から30%減少し、減少率で...
2022-06-25 18:15:28.043323,62815,"{1.5041018724441528,4.043816089630127,3.595060110092163,1.767589807510376}",気象庁は25日、九州で26日明け方にかけて雷を伴った非常に激しい雨が降る恐れがあるとして、土砂災害、低地の浸水、河川の増水や氾濫に警戒を呼びかけた。西日本から東北では大気の状態が非常に不安定になるため、26日にかけて落雷や竜巻などの激しい突風に注意が必要としている。気象庁によると、日本付近には太平洋高気圧の縁を回る暖かく湿った空気が流れ込んでいる。上空5500メートル付近には氷点下6度以下の寒気が入り込み、地上気温が高いため、西日本から東北では大気の状態が非常に不安定になっている。この状態は27日も続く可能性があるとしている。九州ではこれまで降った雨で土砂災害や洪水のリスクが高まっている場所がある。26日夕方までの24時間予想雨量は九州南部の多い場所で120ミリ、九州北部で100ミリ。25日は前線の影響で九州を中心に非常に激しい雨が降った。熊本県益城町で1時間に56ミリの非常に激しい雨、佐賀県鳥栖市で41ミリ、宮崎県えびの市で40ミリ、福岡県八女市で37.5ミリ、福井県南越前町で36ミリの激しい雨をそれぞれ観測した。〔共同〕
2022-06-25 18:15:28.043323,62816,"{2.6431384086608887,1.8624006509780884,2.336087226867676,2.1485369205474854}",明治安田J2第23節第1日（25日・ユアテックスタジアム仙台ほか=4試合）3位の仙台は山形と1-1で引き分けた。4試合勝利がなく、勝ち点は41。岡山は水戸と1-1、長崎は秋田と0-0で引き分けた。大分は熊本を2-1で下した。〔共同〕
2022-06-25 18:15:28.043323,62817,"{2.465794801712036,1.805180311203003,2.5329465866088867,2.3524012565612793}",日本ラグビー協会が新会長としてサントリーホールディングス（HD）常務執行役員で協会理事の土田雅人氏を軸に調整していることが複数の関係者の話で分かった。26日の評議員会、理事会で選任される可能性が高まっている。清宮克幸副会長、岩渕健輔専務理事は留任の見通し。土田氏は同大時代に大学選手権3連覇に貢献。サントリーラグビー部（現東京SG）では監督就...
2022-06-25 18:15:28.043323,62818,"{2.2267227172851562,1.9317412376403809,2.592296838760376,2.21665358543396}",4-0とリードしていた77分、横浜Mの20歳のボランチ、藤田が自陣から猛然と最前線に飛び出した。惜しくも好機を逃すと頭をかかえて悔しがる。まだ得点がほしいらしい。リーグ最多得点で首位を走るチームが、何かに飢えているかのように前へ前へと攻め続ける。今季のいつもの光景だ。22日の天皇杯でJ2栃木に不覚をとった。さらにこの日の相手は上位の柏だから燃えるものもあった。17分は藤田の縦パスがスイッチとな...
2022-06-25 18:15:28.043323,62819,"{1.4470232725143433,3.9845852851867676,3.7237415313720703,1.7777312994003296}",25日午後1時50分ごろ、東京メトロ副都心線の東新宿駅で、電車内の男性客が大声を出して暴れ、周囲の乗客が避難するトラブルがあった。けが人はいなかった。警視庁新宿署は暴れていた40代男性に事情を聴き、詳しい状況を調べている。署や東京メトロによると、男性は「足を伸ばして座っている人がいて、いらついた」と話している。電車はみなとみらい線元町・中華街発西武池袋線石神井公園行き各駅停車。東新宿駅を発車直後に乗客が車内の非常通報ボタンを押し、緊急停止した。帰宅中に乗り合わせた東京都の50代男性によると、電車が止まった後、隣の車両から乗客が雪崩を打つように走ってきたという。「何が起きたか分からなかったが自分も逃げた。パニックだった」と驚いた様子だった。副都心線は一時全線で運転を見合わせ、約5700人に影響した。直通運転している西武池袋線や東急東横線、みなとみらい線にも一部に運休や遅れが発生した。〔共同〕
2022-06-25 18:15:28.043323,62820,"{2.374328136444092,2.6735708713531494,2.590418577194214,2.506227970123291}",今週の海外ニュースの注目点を編集委員で日経CNBC報道部長の高橋香織が動画解説します。米商務省は30日、5月の米個人消費支出（PCE）物価指数を発表します。米連邦準備理事会（FRB）が重視する食品・エネルギーを除いたコア指数は、4月に前年同月比4.9%上昇と前の月から伸びが鈍化したものの、FRBの長期目標（2%）を大きく上回りました。7月の米連邦公開市場委員会（FOMC）で利上げ幅が6月と同じ0.75%か、あるいは0.5%になるかを見極める材料となりそうです。急速な金融引き締めでインフレ抑制を図るパウエルFRB議長は、6月の議会証言で景気後退の「可能性はある」と述べ、注目を集めました。金利に敏感な住宅市場や企業の設備投資が冷え込み、7月下旬発表の4～6月期の国内総生産（GDP）が2期連続マイナス成長となるかにも市場の関心が向いています。
2022-06-25 18:15:28.043323,62821,"{3.0845947265625,1.813668131828308,2.7767086029052734,2.6748502254486084}",サッカーのオランダ1部リーグのスパルタは25日、ベルギー2部リーグのロンメルに所属するU-21（21歳以下）日本代表MF斉藤光毅（20）が期限付きで加入すると発表した。パリ五輪出場を目指す世代の有望株で、昨年1月に横浜FCからロンメルに移籍。日本が3位になった今月のU-23アジア・カップでもプレーした。〔共同〕
2022-06-25 18:15:28.043323,62822,"{1.5084774494171143,4.165679931640625,3.7010979652404785,1.8938512802124023}",25日午後1時半ごろ、全日空グループのANAウイングスが運航する熊本発大阪（伊丹）行きNH1626便の機体が気流の乱れで揺れ、客室乗務員1人が転倒して腰の骨を折る重傷を負った。国土交通省は航空事故と認定。運輸安全委員会が航空事故調査官3人を指名して調べる。全日空によると、乗客70人にけがはなかった。国交省によると、乗務員は後方のギャレー（調理室）で作業中だった。機体は25日午後0時40分過ぎ、熊本空港を離陸し、徳島空港近くの高度約5200メートルで気流が乱れ、午後2時ごろ伊丹空港に到着した。〔共同〕
2022-06-25 18:15:28.043323,62823,"{2.3211138248443604,2.3192248344421387,2.619650363922119,2.0372252464294434}",【ベセスダ（米メリーランド州）=共同】女子ゴルフのメジャー第3戦、全米女子プロ選手権は25日、メリーランド州ベセスダのコングレッショナルCC（パー72）で第3ラウンドが行われ、2日目を終えて54位だった渋野日向子は競技開始前に棄権した。関係者によると体調不良。17位で出た畑岡奈紗は3ホールを終え通算1アンダーのまま。27位の西郷真央は6ホールを終え1オーバー。14位の笹生優花は2ホールをパーセーブして2アンダー。〔共同〕
2022-06-25 18:15:28.043323,62824,"{3.1429800987243652,1.9462038278579712,3.0536036491394043,3.3634486198425293}",スイーツを楽しむ機会が増えている。総務省の家計調査では新型コロナウイルス禍前より、ケーキなどへの出費が増加。3年ぶりにコロナ禍による行動制限がなかったゴールデンウイーク（GW）は繁華街や観光地が多くの人でにぎわい、特にスイーツ系の店舗の行列が目についた。テレワークの定着で、自宅でスイーツを食べる機会が増えたという消費者も出てきている。GW中のある日、20代の女性は友人と2人で、東京・北青山のス...
2022-06-25 18:15:28.043323,62825,"{2.2946553230285645,1.6575382947921753,2.232348918914795,2.3332393169403076}",「○」や「×」、数式や単位など、記号が必要な場面は仕事の文書でも多い。また、SNS（交流サイト）など私的なコミュニケーションでは、絵文字や顔文字も使いたい。そこで、今回は記号や絵文字の入力方法をまとめて紹介しよう。記号や絵文字などの入力方法が分からないときには、当てずっぽうで「読み」を考えてみるのが近道だ（図1）。例えば、「○」なら「まる」のように慣例的に読み方が決まっている記号は、漢字と同様...
2022-06-25 18:15:28.043323,62826,"{3.501833915710449,1.7463746070861816,2.7405309677124023,3.7115840911865234}",JR東日本が仕事と休暇を掛け合わせた「ワーケーション」の促進に力を入れる。プリンスホテルなどと連携し、7月に企業向けに新幹線と宿泊券がセットになった商品を発売する。ビジネス出張が減るなか、ワーケーションによる企業の新幹線需要を掘り起こし、運輸収入の回復にもつなげたい考えだ。「ワーケーションパス」として、新幹線やホテルの宿泊がセットになった商品を12月までの期間限定で...
2022-06-25 18:15:28.043323,62827,"{2.1399738788604736,2.9757285118103027,2.742455005645752,2.202462673187256}",参院選はロシアによるウクライナ侵攻や東アジアの安全保障環境の厳しさを踏まえ、外交・安保分野も各党が論戦を繰り広げる。米国、中国、韓国の有識者にそれぞれの見方を聞いた。憲法改正の問題に注目している。予想以上にクローズアップされている。米国は長く憲法改正そのものより集団的自衛権に関心を持っていた。安倍晋三元首相が...
2022-06-25 18:15:28.043323,62828,"{2.204184055328369,2.447357416152954,2.833141803741455,2.170506238937378}",参院選は7月10日の投開票に向け与野党の論戦が続く。日本経済新聞社の世論調査を分析すると岸田文雄政権になってシニア層で自民党支持率が高まったことが浮かぶ。一方で安倍晋三、菅義偉両政権に比べて若い世代は伸びていない。2021年10月の政権発足から続く高い水準の支持には死角も潜む。岸田内閣の支持率は直近の17～19日の調査で60%だった。5月から6ポイント下がったものの、発足直後の59%と同じ水準...
2022-06-25 18:15:28.043323,62829,"{3.166836977005005,1.7434260845184326,2.8644046783447266,3.4020590782165527}",在宅勤務と出社を併用するハイブリッドワークが定着しつつあるなか、通勤用にリュックの需要が増えている。パソコンなど必要な荷物を全て持ち運ぶためだ。かばんメーカーのエース（東京・渋谷）が女性用リュックの新ブランドを立ち上げたほか、オンワード樫山はリュックの種類を倍増させた。今後も需要増が続くとみて、各社が対応を急ぐ。エースが2月に立ち上げた「W&.Day/Night」（ダブルアンドデイナイ
2022-06-25 18:15:28.043323,62830,"{1.9612866640090942,3.3172576427459717,3.3722317218780518,2.034350633621216}",米連邦最高裁が人工妊娠中絶を憲法上の権利としてきた過去の判断を24日に覆したことを受けて、半数以上の州が中絶の禁止や制限に動く見通しだ。中絶する場合、禁止・制限する州に住む女性は他の州や国への移動を余儀なくされる。違法な手段で中絶薬を入手する女性も今後はさらに増えそうだ。最高裁の判断を受け、半数以上の州では中絶の禁止・制限措置を講じるとみられる。このため、希望する女性は中絶を容認している州など...
2022-06-25 18:15:28.043323,62831,"{2.8454790115356445,2.361485242843628,3.1659679412841797,3.2072956562042236}",新型コロナウイルスで打撃を受けた観光産業などから外部に出向した人材が本業に戻りつつある。3月に感染対策の行動制限が全面解除され旅行需要などが回復に向かっていることが背景だ。航空大手では全日本空輸（ANA）で累計出向者の7割が帰任し、イオンは6月末に他社からの受け入れを終了する。人手不足も懸念されるなかで、出向人材を復帰させて経済正常化に備える動きが本格化している。ANAでは企業や自治体などに出...
2022-06-25 18:15:28.043323,62832,"{3.1444153785705566,2.064405918121338,3.1179027557373047,3.7079508304595947}",日清紡ホールディングス（HD）は100億円を投じ、2024年末に国内で燃料電池の基幹部品をつくる新工場を建てる。脱炭素対応で成長が期待される燃料電池の需要を取り込む。新型コロナウイルス禍やウクライナ危機の長期化などで世界的にサプライチェーン（供給網）が混乱している。欧米など向けに製品を安定して供給するため国内で生産体制を整える動きが広がっている。新工場は千葉市内の既存拠点に設ける。燃料電池で発...
